Question_User,Response_User,Similarity
11-08-20sUser110,11-08-20sUser54,0.6563339829444885
10-19-adultsUser32,10-19-adultsUser35,0.6561458110809326
11-08-adultsUser1,11-08-adultsUser116,0.6560292840003967
11-08-20sUser110,11-08-20sUser10,0.6557531356811523
11-08-40sUser48,11-08-40sUser47,0.6551812291145325
11-06-adultsUser19,11-06-adultsUser53,0.6548905372619629
10-19-adultsUser32,10-19-adultsUser64,0.654847264289856
11-08-20sUser70,11-08-20sUser91,0.6547486782073975
10-26-teensUser143,10-26-teensUser103,0.6547286510467529
11-08-40sUser48,11-08-40sUser44,0.6546461582183838
10-19-40sUser3,10-19-40sUser20,0.6545158624649048
11-06-adultsUser103,11-06-adultsUser106,0.6543784141540527
11-06-adultsUser107,11-06-adultsUser37,0.6543306112289429
11-06-adultsUser37,11-06-adultsUser53,0.6542590856552124
10-19-30sUser27,10-19-30sUser17,0.65403151512146
11-06-adultsUser88,11-06-adultsUser37,0.6538084745407104
11-08-20sUser66,11-08-20sUser70,0.6534792184829712
11-09-20sUser41,11-09-20sUser89,0.6529217958450317
11-08-40sUser68,11-08-40sUser66,0.6529051065444946
11-09-adultsUser73,11-09-adultsUser27,0.6527266502380371
11-09-20sUser143,11-09-20sUser156,0.6526244282722473
10-26-teensUser91,10-26-teensUser6,0.6525586247444153
10-26-teensUser66,10-26-teensUser98,0.652545690536499
11-08-20sUser21,11-08-20sUser54,0.652313232421875
11-08-40sUser48,11-08-40sUser18,0.6522887349128723
10-19-adultsUser35,10-19-adultsUser47,0.6522837281227112
11-08-teensUser119,11-08-teensUser115,0.6521691083908081
10-19-30sUser28,10-19-30sUser9,0.6521350145339966
11-08-adultsUser1,11-08-adultsUser101,0.651992678642273
11-06-adultsUser19,11-06-adultsUser35,0.6518039703369141
11-08-20sUser91,11-08-20sUser50,0.651500940322876
11-09-20sUser103,11-09-20sUser114,0.6514382362365723
11-09-40sUser18,11-09-40sUser19,0.651162326335907
10-19-20sUser83,10-19-20sUser53,0.6511092185974121
10-19-40sUser43,10-19-40sUser29,0.6509745121002197
11-09-20sUser101,11-09-20sUser122,0.6509389877319336
10-19-30sUser17,10-19-30sUser42,0.6505702137947083
11-08-teensUser125,11-08-teensUser115,0.6504521369934082
11-09-adultsUser22,11-09-adultsUser69,0.6503545045852661
11-09-20sUser126,11-09-20sUser74,0.6503435969352722
11-08-20sUser91,11-08-20sUser21,0.6503260135650635
11-09-teensUser34,11-09-teensUser117,0.6502476930618286
10-19-adultsUser35,10-19-adultsUser37,0.6500997543334961
10-19-adultsUser16,10-19-adultsUser32,0.6499685049057007
10-24-40sUser13,10-24-40sUser16,0.6496361494064331
11-06-adultsUser103,11-06-adultsUser115,0.649620771408081
11-08-20sUser21,11-08-20sUser110,0.649338960647583
10-19-30sUser17,10-19-30sUser9,0.6493027210235596
10-26-teensUser98,10-26-teensUser66,0.6491424441337585
11-08-40sUser7,11-08-40sUser18,0.6490744352340698
11-06-adultsUser95,11-06-adultsUser43,0.6489478945732117
10-19-adultsUser51,10-19-adultsUser15,0.6488580703735352
11-08-teensUser125,11-08-teensUser128,0.6488103866577148
11-08-teensUser154,11-08-teensUser125,0.6485183238983154
11-08-20sUser44,11-08-20sUser54,0.6479660868644714
11-09-adultsUser26,11-09-adultsUser55,0.6477948427200317
11-09-40sUser22,11-09-40sUser30,0.6477822065353394
10-26-teensUser66,10-26-teensUser98,0.6475741863250732
11-09-20sUser44,11-09-20sUser105,0.6475512385368347
11-06-adultsUser103,11-06-adultsUser105,0.6474895477294922
10-19-40sUser20,10-19-40sUser53,0.647276759147644
10-19-40sUser3,10-19-40sUser29,0.646632194519043
11-09-20sUser44,11-09-20sUser147,0.6459601521492004
11-06-adultsUser105,11-06-adultsUser103,0.6459481716156006
11-09-adultsUser11,11-09-adultsUser26,0.6458958983421326
11-09-20sUser41,11-09-20sUser123,0.6455742716789246
11-06-adultsUser53,11-06-adultsUser103,0.6455478668212891
11-06-adultsUser83,11-06-adultsUser105,0.6453185677528381
10-19-adultsUser45,10-19-adultsUser36,0.6450226306915283
10-19-40sUser20,10-19-40sUser44,0.6449479460716248
11-08-teensUser141,11-08-teensUser113,0.6441618204116821
11-08-40sUser33,11-08-40sUser2,0.6441471576690674
11-09-40sUser7,11-09-40sUser18,0.6441415548324585
10-19-30sUser31,10-19-30sUser43,0.6440756916999817
11-09-teensUser128,11-09-teensUser18,0.6439586281776428
11-09-adultsUser73,11-09-adultsUser22,0.6439149975776672
11-08-40sUser24,11-08-40sUser39,0.6437696814537048
11-08-adultsUser12,11-08-adultsUser135,0.6435838937759399
11-08-40sUser7,11-08-40sUser46,0.6435777544975281
11-06-adultsUser19,11-06-adultsUser106,0.6434788107872009
11-09-40sUser19,11-09-40sUser3,0.6434091925621033
10-19-30sUser9,10-19-30sUser42,0.6433932185173035
11-08-teensUser119,11-08-teensUser115,0.6433242559432983
11-06-adultsUser88,11-06-adultsUser108,0.6432746648788452
11-09-adultsUser0,11-09-adultsUser39,0.6432483792304993
11-09-40sUser39,11-09-40sUser34,0.6431373357772827
11-09-teensUser120,11-09-teensUser44,0.6428428888320923
11-09-teensUser150,11-09-teensUser122,0.6427518725395203
11-08-teensUser27,11-08-teensUser22,0.6426585912704468
11-09-adultsUser72,11-09-adultsUser44,0.6424351334571838
10-19-adultsUser35,10-19-adultsUser44,0.6424164772033691
11-09-20sUser126,11-09-20sUser132,0.6421553492546082
11-09-teensUser120,11-09-teensUser117,0.6419402360916138
10-19-20sUser95,10-19-20sUser115,0.6419106721878052
11-09-teensUser35,11-09-teensUser58,0.641667366027832
11-08-teensUser125,11-08-teensUser115,0.6416335701942444
11-08-20sUser18,11-08-20sUser121,0.6415987610816956
10-26-teensUser85,10-26-teensUser84,0.6415683031082153
11-06-adultsUser19,11-06-adultsUser45,0.6415356993675232
11-08-20sUser21,11-08-20sUser70,0.6414974927902222
11-08-teensUser122,11-08-teensUser115,0.6414848566055298
11-06-adultsUser42,11-06-adultsUser105,0.6413671374320984
10-19-adultsUser35,10-19-adultsUser47,0.6411342620849609
10-19-20sUser121,10-19-20sUser21,0.6410701274871826
11-09-40sUser19,11-09-40sUser22,0.6408799290657043
11-09-40sUser34,11-09-40sUser7,0.6408454775810242
11-08-teensUser137,11-08-teensUser24,0.6408126354217529
11-08-teensUser122,11-08-teensUser114,0.6407853364944458
11-09-adultsUser72,11-09-adultsUser27,0.6406676173210144
10-19-adultsUser35,10-19-adultsUser23,0.6406580209732056
11-09-teensUser117,11-09-teensUser170,0.6406400203704834
11-08-adultsUser125,11-08-adultsUser1,0.6404620409011841
11-09-teensUser169,11-09-teensUser122,0.6403911709785461
11-06-adultsUser19,11-06-adultsUser99,0.640336275100708
11-09-40sUser7,11-09-40sUser18,0.6402137279510498
11-09-40sUser22,11-09-40sUser34,0.6400072574615479
11-08-20sUser110,11-08-20sUser148,0.6399208307266235
11-09-40sUser30,11-09-40sUser7,0.6398507952690125
10-26-teensUser58,10-26-teensUser86,0.6398442387580872
11-09-40sUser53,11-09-40sUser27,0.6398037672042847
11-09-teensUser169,11-09-teensUser59,0.6396805047988892
10-19-20sUser59,10-19-20sUser117,0.6395554542541504
11-09-teensUser190,11-09-teensUser57,0.6394799947738647
11-09-20sUser105,11-09-20sUser59,0.6394301056861877
11-08-20sUser18,11-08-20sUser122,0.6393840312957764
11-09-40sUser19,11-09-40sUser18,0.6393663883209229
11-09-teensUser148,11-09-teensUser149,0.6392986178398132
11-09-adultsUser22,11-09-adultsUser0,0.6387596130371094
11-08-adultsUser92,11-08-adultsUser8,0.6387211084365845
11-09-teensUser35,11-09-teensUser111,0.6386223435401917
11-09-teensUser35,11-09-teensUser98,0.6386126279830933
11-08-40sUser48,11-08-40sUser66,0.6380033493041992
10-19-20sUser95,10-19-20sUser92,0.6376969814300537
10-19-adultsUser35,10-19-adultsUser32,0.6375799179077148
11-09-adultsUser22,11-09-adultsUser64,0.6375371813774109
11-09-40sUser18,11-09-40sUser52,0.6374569535255432
11-06-adultsUser19,11-06-adultsUser97,0.6373261213302612
11-09-40sUser18,11-09-40sUser11,0.6371757388114929
10-24-40sUser41,10-24-40sUser48,0.6370118856430054
10-19-20sUser121,10-19-20sUser44,0.6369437575340271
11-09-adultsUser72,11-09-adultsUser97,0.6368160843849182
11-09-teensUser117,11-09-teensUser171,0.6366182565689087
11-08-20sUser91,11-08-20sUser24,0.6363503932952881
11-09-40sUser34,11-09-40sUser30,0.6362660527229309
10-19-20sUser6,10-19-20sUser139,0.6361977458000183
10-19-30sUser25,10-19-30sUser31,0.6361527442932129
11-08-adultsUser12,11-08-adultsUser102,0.6359215974807739
11-09-adultsUser73,11-09-adultsUser72,0.6358258128166199
11-08-20sUser69,11-08-20sUser31,0.6357979774475098
11-08-teensUser154,11-08-teensUser146,0.6352874040603638
10-19-adultsUser3,10-19-adultsUser39,0.6348459720611572
11-06-adultsUser105,11-06-adultsUser37,0.6347594261169434
11-09-20sUser114,11-09-20sUser165,0.6346434950828552
10-19-30sUser27,10-19-30sUser29,0.6345734596252441
10-24-40sUser13,10-24-40sUser33,0.6344089508056641
11-09-40sUser19,11-09-40sUser48,0.6340434551239014
11-09-20sUser41,11-09-20sUser137,0.6339172124862671
11-09-teensUser35,11-09-teensUser150,0.6338512897491455
11-08-teensUser119,11-08-teensUser154,0.6338456273078918
11-06-adultsUser103,11-06-adultsUser105,0.6338016390800476
11-08-40sUser48,11-08-40sUser7,0.6337965726852417
11-06-adultsUser42,11-06-adultsUser35,0.6336226463317871
11-08-teensUser119,11-08-teensUser17,0.6335847973823547
10-19-20sUser59,10-19-20sUser122,0.6335756182670593
11-08-40sUser24,11-08-40sUser30,0.6333456039428711
11-08-teensUser128,11-08-teensUser154,0.6331703662872314
11-09-adultsUser0,11-09-adultsUser8,0.6330331563949585
10-19-40sUser20,10-19-40sUser11,0.6329227685928345
11-09-teensUser169,11-09-teensUser172,0.6328837871551514
11-09-20sUser143,11-09-20sUser89,0.6327549815177917
10-19-30sUser18,10-19-30sUser17,0.6327004432678223
11-06-adultsUser83,11-06-adultsUser37,0.6325281858444214
11-09-adultsUser73,11-09-adultsUser66,0.6322941780090332
10-19-adultsUser16,10-19-adultsUser32,0.6321278214454651
11-09-teensUser59,11-09-teensUser148,0.6321069002151489
11-06-adultsUser19,11-06-adultsUser105,0.6317792534828186
11-09-40sUser49,11-09-40sUser18,0.6317178606987
11-08-teensUser154,11-08-teensUser146,0.6316349506378174
11-09-20sUser34,11-09-20sUser158,0.6314805150032043
11-09-teensUser59,11-09-teensUser30,0.6314067840576172
11-08-teensUser166,11-08-teensUser154,0.6311472654342651
10-19-adultsUser35,10-19-adultsUser42,0.6310751438140869
11-06-adultsUser103,11-06-adultsUser19,0.6310232877731323
11-09-adultsUser16,11-09-adultsUser77,0.6310150623321533
10-19-20sUser6,10-19-20sUser121,0.6308387517929077
11-09-teensUser35,11-09-teensUser184,0.630764365196228
10-24-40sUser41,10-24-40sUser13,0.630563497543335
11-08-teensUser56,11-08-teensUser111,0.6301978826522827
10-19-adultsUser15,10-19-adultsUser47,0.6300770044326782
10-19-adultsUser39,10-19-adultsUser32,0.6299535632133484
10-19-adultsUser1,10-19-adultsUser32,0.6298580765724182
11-09-20sUser89,11-09-20sUser8,0.6297919750213623
11-09-teensUser35,11-09-teensUser68,0.6295675039291382
10-26-teensUser68,10-26-teensUser83,0.6295607089996338
11-08-teensUser166,11-08-teensUser172,0.6290440559387207
11-08-teensUser154,11-08-teensUser122,0.6287775039672852
10-24-40sUser6,10-24-40sUser16,0.6286637783050537
10-19-20sUser6,10-19-20sUser23,0.6286116242408752
11-09-adultsUser68,11-09-adultsUser27,0.6285181641578674
10-19-30sUser41,10-19-30sUser37,0.6284452676773071
11-09-20sUser158,11-09-20sUser129,0.6283539533615112
11-09-20sUser143,11-09-20sUser163,0.6282663345336914
10-19-adultsUser39,10-19-adultsUser36,0.6281189918518066
11-09-adultsUser0,11-09-adultsUser12,0.6280434131622314
11-09-teensUser35,11-09-teensUser126,0.6279025077819824
10-26-teensUser85,10-26-teensUser45,0.6278692483901978
11-08-20sUser70,11-08-20sUser110,0.6278171539306641
11-09-teensUser169,11-09-teensUser25,0.627772331237793
10-19-adultsUser15,10-19-adultsUser56,0.6276888251304626
10-19-40sUser11,10-19-40sUser29,0.6275768280029297
11-08-teensUser125,11-08-teensUser108,0.6273471117019653
11-09-teensUser35,11-09-teensUser155,0.6273435354232788
11-09-20sUser143,11-09-20sUser132,0.6272607445716858
11-08-teensUser67,11-08-teensUser119,0.6271977424621582
10-19-20sUser7,10-19-20sUser6,0.6268895268440247
11-09-40sUser22,11-09-40sUser18,0.6268543004989624
11-09-teensUser156,11-09-teensUser148,0.626630425453186
10-19-30sUser17,10-19-30sUser9,0.6264421939849854
11-08-teensUser151,11-08-teensUser83,0.626200795173645
11-09-teensUser35,11-09-teensUser156,0.6256517171859741
10-19-20sUser20,10-19-20sUser92,0.6251464486122131
10-19-40sUser30,10-19-40sUser34,0.6251040101051331
10-24-40sUser13,10-24-40sUser35,0.625084400177002
10-19-30sUser31,10-19-30sUser9,0.6249250173568726
11-08-adultsUser8,11-08-adultsUser70,0.6249105930328369
10-19-adultsUser59,10-19-adultsUser32,0.6247802972793579
10-19-20sUser20,10-19-20sUser92,0.6246331930160522
11-08-20sUser70,11-08-20sUser21,0.6245636343955994
11-08-teensUser154,11-08-teensUser115,0.6243442893028259
10-19-20sUser20,10-19-20sUser165,0.6243423223495483
11-09-20sUser143,11-09-20sUser156,0.6242352724075317
11-08-20sUser70,11-08-20sUser148,0.6241409778594971
10-19-adultsUser3,10-19-adultsUser32,0.6241273283958435
10-26-teensUser86,10-26-teensUser110,0.6238740682601929
11-08-40sUser75,11-08-40sUser48,0.623502254486084
11-06-adultsUser25,11-06-adultsUser53,0.623457133769989
11-09-adultsUser26,11-09-adultsUser24,0.6234067678451538
11-06-adultsUser25,11-06-adultsUser53,0.623357355594635
11-09-teensUser98,11-09-teensUser209,0.6232784986495972
11-08-20sUser21,11-08-20sUser104,0.6231551766395569
11-06-adultsUser107,11-06-adultsUser5,0.6231069564819336
10-19-30sUser9,10-19-30sUser2,0.6230384707450867
10-19-adultsUser15,10-19-adultsUser23,0.6225607395172119
11-09-adultsUser22,11-09-adultsUser66,0.6224430799484253
10-19-40sUser9,10-19-40sUser16,0.6224133968353271
11-09-20sUser143,11-09-20sUser41,0.6223976016044617
11-08-teensUser154,11-08-teensUser67,0.6223646402359009
11-09-teensUser111,11-09-teensUser145,0.6218873262405396
11-08-20sUser21,11-08-20sUser50,0.6217864155769348
10-19-20sUser6,10-19-20sUser121,0.6216640472412109
11-09-20sUser143,11-09-20sUser34,0.6216487884521484
11-09-20sUser41,11-09-20sUser120,0.6216017007827759
11-09-teensUser169,11-09-teensUser147,0.6214382648468018
11-08-adultsUser8,11-08-adultsUser56,0.621422529220581
11-08-adultsUser1,11-08-adultsUser18,0.6213713884353638
11-08-40sUser66,11-08-40sUser72,0.6213625073432922
11-08-adultsUser125,11-08-adultsUser136,0.6209631562232971
11-09-teensUser169,11-09-teensUser131,0.6209402084350586
10-19-30sUser9,10-19-30sUser2,0.6207672357559204
11-08-teensUser159,11-08-teensUser119,0.6205277442932129
11-08-40sUser29,11-08-40sUser24,0.6198132634162903
11-09-40sUser49,11-09-40sUser51,0.6194149255752563
10-19-30sUser37,10-19-30sUser17,0.619364857673645
10-19-20sUser102,10-19-20sUser6,0.6191270351409912
10-19-30sUser9,10-19-30sUser17,0.6191251277923584
11-09-40sUser8,11-09-40sUser15,0.6190297603607178
11-08-teensUser128,11-08-teensUser134,0.6189690828323364
11-09-40sUser21,11-09-40sUser7,0.6189274191856384
10-19-adultsUser3,10-19-adultsUser47,0.6188451647758484
10-19-20sUser59,10-19-20sUser91,0.6188431978225708
10-19-30sUser28,10-19-30sUser31,0.6187024116516113
10-19-40sUser11,10-19-40sUser27,0.61867755651474
11-06-adultsUser83,11-06-adultsUser19,0.6186771392822266
10-19-adultsUser35,10-19-adultsUser32,0.6186560392379761
10-19-adultsUser36,10-19-adultsUser1,0.6186378598213196
11-08-20sUser91,11-08-20sUser146,0.6185431480407715
10-19-adultsUser35,10-19-adultsUser59,0.6185187697410583
10-19-30sUser31,10-19-30sUser28,0.618424654006958
11-06-adultsUser95,11-06-adultsUser18,0.6182810068130493
10-26-teensUser14,10-26-teensUser94,0.6182047128677368
10-19-40sUser13,10-19-40sUser11,0.6181769371032715
10-19-adultsUser35,10-19-adultsUser47,0.6180161237716675
10-19-adultsUser23,10-19-adultsUser41,0.6179112195968628
11-08-20sUser70,11-08-20sUser133,0.6176064014434814
11-08-20sUser110,11-08-20sUser133,0.6174008846282959
11-08-teensUser119,11-08-teensUser37,0.6172589063644409
11-09-20sUser158,11-09-20sUser171,0.6171113848686218
11-08-teensUser125,11-08-teensUser119,0.617076575756073
10-24-40sUser39,10-24-40sUser16,0.6165474653244019
11-08-adultsUser28,11-08-adultsUser106,0.6165085434913635
11-08-adultsUser108,11-08-adultsUser120,0.616459310054779
11-09-40sUser47,11-09-40sUser18,0.616337776184082
11-08-20sUser91,11-08-20sUser121,0.6162474155426025
10-19-adultsUser35,10-19-adultsUser32,0.6160078644752502
11-08-adultsUser35,11-08-adultsUser38,0.6155970692634583
11-09-40sUser53,11-09-40sUser48,0.6154707670211792
11-09-teensUser35,11-09-teensUser124,0.6154641509056091
10-19-adultsUser39,10-19-adultsUser23,0.6153225898742676
11-06-adultsUser105,11-06-adultsUser107,0.6148902177810669
10-26-teensUser66,10-26-teensUser145,0.6146689653396606
11-09-20sUser143,11-09-20sUser101,0.61432945728302
11-08-40sUser32,11-08-40sUser34,0.6142488718032837
11-09-adultsUser27,11-09-adultsUser73,0.6142275929450989
11-09-20sUser89,11-09-20sUser94,0.6140892505645752
11-08-adultsUser120,11-08-adultsUser3,0.6139243841171265
11-08-20sUser88,11-08-20sUser21,0.6139081120491028
11-08-20sUser70,11-08-20sUser147,0.613893985748291
10-19-20sUser83,10-19-20sUser121,0.6137105226516724
10-19-20sUser7,10-19-20sUser44,0.6134980916976929
11-09-teensUser122,11-09-teensUser57,0.6133559942245483
11-09-adultsUser72,11-09-adultsUser27,0.612947404384613
11-09-40sUser18,11-09-40sUser27,0.6126053929328918
11-08-20sUser70,11-08-20sUser110,0.6123794913291931
10-26-teensUser66,10-26-teensUser45,0.6123099327087402
10-26-teensUser58,10-26-teensUser148,0.612012505531311
11-08-adultsUser35,11-08-adultsUser108,0.6119873523712158
11-08-40sUser7,11-08-40sUser55,0.6117734909057617
11-09-adultsUser73,11-09-adultsUser27,0.611709475517273
11-08-teensUser135,11-08-teensUser119,0.6116558313369751
11-06-adultsUser60,11-06-adultsUser37,0.6116012334823608
11-08-teensUser119,11-08-teensUser163,0.6111927628517151
11-09-40sUser8,11-09-40sUser30,0.6111640930175781
10-19-30sUser17,10-19-30sUser9,0.6111302971839905
11-08-teensUser125,11-08-teensUser111,0.6108796000480652
10-19-30sUser31,10-19-30sUser28,0.6108464598655701
11-09-teensUser35,11-09-teensUser123,0.6108323931694031
11-08-adultsUser8,11-08-adultsUser56,0.6107054948806763
11-06-adultsUser88,11-06-adultsUser19,0.6102738976478577
11-09-teensUser169,11-09-teensUser34,0.6102547645568848
11-09-20sUser112,11-09-teensUser55,0.6101539134979248
11-08-20sUser133,11-08-20sUser91,0.6101388931274414
10-19-20sUser49,10-19-20sUser114,0.6101387739181519
11-08-teensUser130,11-08-teensUser137,0.6101176738739014
11-06-adultsUser105,11-06-adultsUser19,0.6101119518280029
10-19-20sUser7,10-19-20sUser92,0.610090970993042
11-08-teensUser128,11-08-teensUser119,0.610040545463562
11-08-adultsUser53,11-08-adultsUser119,0.6097358465194702
10-19-adultsUser15,10-19-adultsUser32,0.6097333431243896
11-08-adultsUser3,11-08-adultsUser28,0.6094629764556885
11-08-teensUser122,11-08-teensUser169,0.6093858480453491
11-06-adultsUser19,11-06-adultsUser82,0.6093247532844543
10-19-adultsUser28,10-19-adultsUser23,0.6091650724411011
10-19-30sUser31,10-19-30sUser32,0.609130322933197
10-19-30sUser21,10-19-30sUser22,0.6091294288635254
10-19-40sUser11,10-19-40sUser30,0.608954668045044
10-26-teensUser98,10-26-teensUser128,0.6089335083961487
11-06-adultsUser25,11-06-adultsUser19,0.6087491512298584
11-08-20sUser70,11-08-20sUser91,0.608698844909668
10-19-30sUser27,10-19-30sUser28,0.6085933446884155
11-06-adultsUser53,11-06-adultsUser1,0.6084178686141968
11-09-40sUser7,11-09-40sUser19,0.6082600355148315
10-24-40sUser53,10-24-40sUser16,0.6082000732421875
10-19-20sUser20,10-19-20sUser115,0.6080600023269653
10-26-teensUser58,10-26-teensUser128,0.6080489754676819
11-06-adultsUser88,11-06-adultsUser102,0.607968270778656
10-19-30sUser17,10-19-30sUser9,0.6079342365264893
11-08-teensUser119,11-08-teensUser79,0.6074851751327515
11-08-teensUser130,11-08-teensUser118,0.6070970892906189
11-09-teensUser156,11-09-teensUser117,0.607072114944458
11-08-teensUser159,11-08-teensUser154,0.6070675849914551
11-08-teensUser119,11-08-teensUser126,0.6069388389587402
11-08-teensUser119,11-08-teensUser126,0.6069388389587402
11-09-adultsUser54,11-09-adultsUser12,0.6068109273910522
11-09-20sUser59,11-09-20sUser34,0.6068094372749329
10-24-40sUser21,10-24-40sUser6,0.606774091720581
11-06-adultsUser19,11-06-adultsUser53,0.6065975427627563
10-24-40sUser13,10-24-40sUser34,0.6065711975097656
10-19-20sUser0,10-19-20sUser115,0.606248140335083
11-08-20sUser21,11-08-20sUser90,0.605994701385498
10-19-20sUser83,10-19-20sUser159,0.605833888053894
11-09-adultsUser72,11-09-adultsUser44,0.6057724356651306
10-19-20sUser6,10-19-20sUser139,0.6054225564002991
11-09-20sUser158,11-09-20sUser34,0.6053231358528137
11-09-teensUser35,11-09-teensUser2,0.6052332520484924
11-09-adultsUser73,11-09-adultsUser54,0.6050676703453064
11-08-teensUser67,11-08-teensUser115,0.6049392223358154
11-09-teensUser174,11-09-teensUser156,0.6044912338256836
11-08-adultsUser35,11-08-adultsUser92,0.6044189929962158
11-08-20sUser31,11-08-20sUser74,0.6043859720230103
10-19-20sUser83,10-19-20sUser122,0.6043512225151062
11-09-40sUser34,11-09-40sUser15,0.6042264103889465
11-06-adultsUser42,11-06-adultsUser37,0.6040359735488892
10-19-40sUser3,10-19-40sUser27,0.6035441160202026
11-06-adultsUser37,11-06-adultsUser43,0.603471040725708
10-19-40sUser11,10-19-40sUser30,0.6032886505126953
11-08-40sUser66,11-08-40sUser70,0.6031864285469055
10-19-30sUser17,10-19-30sUser28,0.6031814217567444
11-08-20sUser31,11-08-20sUser110,0.6027385592460632
10-24-40sUser19,10-24-40sUser12,0.6022318601608276
10-19-adultsUser39,10-19-adultsUser37,0.6022229790687561
11-08-teensUser119,11-08-teensUser95,0.6021391153335571
10-19-20sUser6,10-19-20sUser7,0.6017760038375854
11-08-20sUser133,11-08-20sUser21,0.6016827821731567
10-19-20sUser121,10-19-20sUser129,0.6016594171524048
11-09-40sUser7,11-09-40sUser44,0.6016236543655396
11-08-teensUser24,11-08-teensUser132,0.6015033721923828
11-08-adultsUser8,11-08-adultsUser70,0.6012479066848755
11-09-adultsUser16,11-09-adultsUser29,0.6010786890983582
10-24-40sUser50,10-24-40sUser6,0.6010531187057495
11-09-20sUser112,11-09-teensUser103,0.6009492874145508
11-09-40sUser56,10-19-20sUser59,0.6005767583847046
11-09-adultsUser26,11-09-adultsUser0,0.6005585193634033
11-08-20sUser88,11-08-20sUser110,0.6005247831344604
10-19-20sUser116,10-19-20sUser68,0.6003807783126831
10-19-40sUser9,10-19-40sUser27,0.6003763675689697
11-06-adultsUser19,11-06-adultsUser105,0.600322961807251
11-06-adultsUser19,11-06-adultsUser14,0.6001384258270264
11-09-adultsUser72,11-09-adultsUser54,0.600138247013092
11-06-adultsUser53,11-06-adultsUser60,0.5999135971069336
10-19-adultsUser59,10-19-adultsUser35,0.5998933911323547
11-08-adultsUser120,11-08-adultsUser80,0.5995572805404663
11-08-teensUser86,11-08-teensUser21,0.5994546413421631
11-06-adultsUser95,11-06-adultsUser53,0.5992090702056885
10-19-adultsUser59,10-19-adultsUser51,0.5991925001144409
11-08-40sUser29,11-08-40sUser20,0.5991905927658081
11-09-teensUser117,11-09-teensUser169,0.5991188883781433
10-26-teensUser85,10-26-teensUser86,0.5986543297767639
11-08-adultsUser35,11-08-adultsUser115,0.5984983444213867
10-26-teensUser85,10-26-teensUser113,0.5983918309211731
10-19-adultsUser47,10-19-adultsUser51,0.5983868837356567
11-09-20sUser44,11-09-20sUser144,0.5982829928398132
10-19-30sUser34,10-19-30sUser28,0.5982424020767212
11-08-20sUser31,11-08-20sUser91,0.5981160402297974
11-08-teensUser115,11-08-teensUser111,0.5979107022285461
11-08-adultsUser53,11-08-adultsUser35,0.5978657007217407
11-09-20sUser105,11-09-20sUser114,0.5975328683853149
11-08-teensUser29,11-08-teensUser79,0.5975213050842285
11-08-teensUser125,11-08-teensUser154,0.5970309972763062
10-19-adultsUser15,10-19-adultsUser27,0.5968811511993408
10-19-20sUser20,10-19-20sUser121,0.5968036651611328
11-08-adultsUser56,11-08-adultsUser8,0.5965001583099365
11-09-40sUser18,11-09-40sUser30,0.5958975553512573
11-09-teensUser98,11-09-teensUser169,0.5958479642868042
11-08-20sUser66,11-08-20sUser110,0.5958035588264465
10-26-teensUser98,10-26-teensUser13,0.5957872867584229
10-19-20sUser121,10-19-20sUser68,0.5956680774688721
11-08-teensUser154,11-08-teensUser159,0.5956534743309021
10-19-40sUser13,10-19-40sUser27,0.5955816507339478
11-08-adultsUser53,11-08-adultsUser39,0.5955439805984497
11-06-adultsUser88,11-06-adultsUser53,0.595283031463623
10-19-adultsUser35,10-19-adultsUser28,0.5951489210128784
10-19-30sUser18,10-19-30sUser19,0.5951287746429443
11-08-40sUser30,11-08-40sUser34,0.5950073599815369
10-19-40sUser13,10-19-40sUser27,0.5949875116348267
11-08-teensUser118,11-08-teensUser24,0.5948622822761536
11-08-40sUser52,11-08-40sUser18,0.5947901606559753
11-08-teensUser130,11-08-teensUser119,0.594571590423584
11-06-adultsUser37,11-06-adultsUser96,0.5942237377166748
11-08-20sUser21,11-08-20sUser31,0.5941365957260132
10-19-40sUser25,10-19-40sUser20,0.5939048528671265
11-09-adultsUser0,11-09-adultsUser26,0.5938330888748169
11-09-adultsUser23,11-09-adultsUser59,0.5937095284461975
11-09-teensUser34,11-09-teensUser118,0.5936082601547241
11-09-teensUser156,11-09-teensUser148,0.5935876369476318
11-06-adultsUser89,11-06-adultsUser19,0.5934097766876221
11-08-adultsUser1,11-08-adultsUser108,0.593285322189331
11-08-20sUser44,11-08-20sUser70,0.5931914448738098
11-09-40sUser18,11-09-40sUser2,0.5931267738342285
11-08-20sUser21,11-08-20sUser104,0.593031644821167
11-09-40sUser7,11-09-40sUser30,0.5928794145584106
11-08-adultsUser125,11-08-adultsUser28,0.5926778316497803
10-19-30sUser17,10-19-30sUser25,0.5926434397697449
11-09-20sUser101,11-09-20sUser60,0.5924309492111206
11-09-adultsUser16,11-09-adultsUser29,0.5924253463745117
11-08-teensUser134,11-08-teensUser137,0.5923892259597778
11-09-40sUser56,10-19-20sUser76,0.592076301574707
11-09-teensUser59,11-09-teensUser156,0.592068076133728
11-06-adultsUser19,11-06-adultsUser37,0.5920552015304565
11-08-teensUser34,11-08-teensUser119,0.5920373201370239
10-26-teensUser98,10-26-teensUser66,0.5919857621192932
10-19-adultsUser15,10-19-adultsUser35,0.5919172763824463
11-09-40sUser19,11-09-40sUser11,0.5918576717376709
11-06-adultsUser60,11-06-adultsUser45,0.5915914177894592
10-19-30sUser17,10-19-30sUser31,0.5915366411209106
