doc_id,text,label,score,start,end
3816,Office,I-ORG,0.51993,149,155
3816,BR,I-MISC,0.9703178,294,296
3816,State,I-ORG,0.9950858,350,355
3816,Department,I-ORG,0.9911651,356,366
3816,White,I-LOC,0.9937914,376,381
3816,House,I-LOC,0.9971999,382,387
3816,White,I-LOC,0.9533635,404,409
3816,House,I-LOC,0.99348336,410,415
3816,N,I-ORG,0.550097,425,426
3816,White,I-LOC,0.9874676,485,490
3816,House,I-LOC,0.99185383,491,496
3817,Hu,I-PER,0.9978143,12,14
3817,##ma,I-PER,0.9713956,14,16
3817,White,I-LOC,0.9988003,92,97
3817,House,I-LOC,0.99900573,98,103
3817,Lauren,I-PER,0.58506167,105,111
3818,Jill,I-PER,0.9996056,31,35
3818,##ian,I-PER,0.99945515,35,38
3818,Burns,I-PER,0.99977976,39,44
3818,S,I-ORG,0.8310133,48,49
3818,/,I-ORG,0.634239,49,50
3818,P,I-ORG,0.8020365,50,51
3818,Pakistan,I-LOC,0.9998441,146,154
3820,P,I-ORG,0.9865111,0,1
3820,##OL,I-ORG,0.9362386,1,3
3820,##IT,I-ORG,0.94434774,3,5
3820,##IC,I-ORG,0.8745283,5,7
3820,##O,I-ORG,0.9084001,7,8
3820,Rep,I-MISC,0.4181305,24,27
3820,Vic,I-PER,0.9992162,29,32
3820,Snyder,I-PER,0.9998084,33,39
3820,Ark,I-LOC,0.99784005,43,46
3820,House,I-ORG,0.99649256,213,218
3821,Catherine,I-PER,0.99796224,50,59
3821,Ashton,I-PER,0.998801,60,66
3821,Brussels,I-LOC,0.9996165,288,296
3821,Haiti,I-LOC,0.99987566,375,380
3822,Expo,I-MISC,0.97577953,64,68
3822,K,I-ORG,0.9994685,78,79
3822,##IT,I-ORG,0.9990238,79,81
3822,McGraw,I-ORG,0.99953353,100,106
3822,Hill,I-ORG,0.99947673,107,111
3822,Intel,I-ORG,0.9996867,122,127
3822,Del,I-ORG,0.9992612,143,146
3822,##os,I-ORG,0.9969674,146,148
3822,Living,I-ORG,0.9974986,149,155
3822,Man,I-ORG,0.97442675,159,162
3822,##tz,I-ORG,0.9718242,162,164
3822,C,I-ORG,0.9995566,184,185
3822,##IT,I-ORG,0.99747026,185,187
3822,##I,I-ORG,0.99915624,187,188
3822,Boeing,I-ORG,0.9996742,289,295
3822,Carly,I-ORG,0.99864453,304,309
3822,##le,I-ORG,0.9992685,309,311
3822,Blacks,I-ORG,0.99907,313,319
3822,##tone,I-ORG,0.9988971,319,323
3822,Al,I-ORG,0.99961567,325,327
3822,##coa,I-ORG,0.9992472,327,330
3822,A,I-ORG,0.9994879,336,337
3822,##EC,I-ORG,0.99908507,337,339
3822,##OM,I-ORG,0.9988906,339,341
3822,E,I-ORG,0.99889404,343,344
3822,##B,I-ORG,0.92266816,344,345
3825,I,I-PER,0.9965834,37,38
3825,##mme,I-PER,0.9725124,38,41
3825,##lt,I-PER,0.94970936,41,43
3825,In,I-PER,0.9897625,45,47
3825,##dra,I-PER,0.9426549,47,50
3825,Hunt,I-PER,0.9964778,55,59
3825,##sman,I-PER,0.9268178,59,63
3825,Mark,I-PER,0.99942565,78,82
3825,Penn,I-PER,0.99822944,83,87
3825,Terry,I-PER,0.9993579,92,97
3827,Lo,I-PER,0.92453885,80,82
3827,##na,I-PER,0.731391,82,84
3827,Cathedral,I-LOC,0.8278486,90,99
3828,Ellen,I-PER,0.47701195,203,208
3831,UN,I-ORG,0.9995484,35,37
3831,Mu,I-PER,0.9996351,60,62
3831,##let,I-PER,0.9911398,62,65
3831,He,I-PER,0.9936232,76,78
3831,##da,I-PER,0.98581,78,80
3831,Ana,I-PER,0.9966883,81,84
3831,##bi,I-PER,0.91193616,84,86
3831,UN,I-ORG,0.99877554,110,112
3831,F,I-PER,0.99728215,123,124
3831,##lor,I-PER,0.9944825,124,127
3831,##iana,I-PER,0.9986896,127,131
3831,P,I-PER,0.9991346,132,133
3831,##ei,I-PER,0.9401808,133,135
3831,##x,I-PER,0.89338183,135,136
3831,##oto,I-PER,0.9869244,136,139
3831,Ke,I-PER,0.9981932,157,159
3831,##en,I-PER,0.89368504,159,161
3831,Luck,I-PER,0.99825317,166,170
3831,Call,I-PER,0.9972855,175,179
3831,##ahan,I-PER,0.9646613,179,183
3832,Tori,I-MISC,0.9122927,59,63
3832,Cameron,I-PER,0.999337,70,77
3832,N,I-MISC,0.47927225,99,100
3832,##I,I-ORG,0.6955675,100,101
3832,Tori,I-MISC,0.94014937,161,165
3832,Nigel,I-PER,0.9986725,198,203
3832,Morris,I-PER,0.99968266,204,210
3832,Michael,I-PER,0.9948001,215,222
3832,Savage,I-PER,0.9984937,223,229
3832,David,I-PER,0.9992053,278,283
3832,Cameron,I-PER,0.99957603,284,291
3832,Ash,I-PER,0.44516456,306,309
3832,##croft,I-ORG,0.46473303,309,314
3832,Conservative,I-ORG,0.66635776,331,343
3832,David,I-PER,0.9991148,397,402
3832,Cameron,I-PER,0.9995419,403,410
3834,Nora,I-PER,0.93912804,102,106
3834,To,I-PER,0.98926115,107,109
3834,##iv,I-PER,0.5206257,109,111
3836,State,I-ORG,0.9980355,113,118
3836,Department,I-ORG,0.99774456,119,129
3836,Operations,I-ORG,0.9589919,130,140
3836,Nora,I-PER,0.99888295,169,173
3836,To,I-PER,0.99916756,174,176
3836,##iv,I-PER,0.99379444,176,178
3837,DC,I-LOC,0.9991186,53,55
3838,r,I-ORG,0.50769126,0,1
3840,Time,I-ORG,0.9982963,23,27
3840,.,I-ORG,0.9752162,27,28
3840,com,I-ORG,0.99840564,28,31
3840,Reich,I-PER,0.99976903,68,73
3840,Harold,I-PER,0.9992011,98,104
3840,L,I-PER,0.99777824,105,106
3840,.,I-PER,0.9821146,106,107
3840,I,I-PER,0.9991327,108,109
3840,##cke,I-PER,0.98448306,109,112
3840,##s,I-PER,0.9724525,112,113
3840,Henry,I-PER,0.9993505,117,122
3840,Wallace,I-PER,0.9996543,123,130
3840,Henry,I-PER,0.9992238,134,139
3840,Mo,I-PER,0.99944395,140,142
3840,##rgent,I-PER,0.9981059,142,147
3840,##ha,I-PER,0.6527211,147,149
3840,##u,I-PER,0.97442496,149,150
3840,Jr,I-PER,0.99914086,151,153
3840,George,I-PER,0.99928004,158,164
3840,Marshall,I-PER,0.99972624,165,173
3840,Robert,I-PER,0.999508,177,183
3840,F,I-PER,0.99815255,184,185
3840,Kennedy,I-PER,0.99969673,187,194
3840,William,I-PER,0.99937856,198,205
3840,R,I-PER,0.9993641,206,207
3840,##uck,I-PER,0.99413943,207,210
3840,##els,I-PER,0.89842427,210,213
3840,##haus,I-PER,0.9975056,213,217
3840,Elizabeth,I-PER,0.9994899,221,230
3840,Do,I-PER,0.99963737,231,233
3840,##le,I-PER,0.9952584,233,235
3840,Richard,I-PER,0.999617,239,246
3840,Riley,I-PER,0.9997756,247,252
3840,Robert,I-PER,0.9996551,256,262
3840,Reich,I-PER,0.9998084,263,268
3840,Robert,I-PER,0.99940646,273,279
3840,Gates,I-PER,0.9996544,280,285
3840,Reich,I-PER,0.99969625,316,321
3840,Robert,I-PER,0.9995009,323,329
3840,Reich,I-PER,0.9996904,330,335
3840,Labor,I-ORG,0.93269527,349,354
3840,Rhodes,I-MISC,0.93788487,375,381
3840,Scholar,I-MISC,0.9269812,382,389
3840,Reich,I-PER,0.99977964,391,396
3840,Labor,I-ORG,0.4949448,416,421
3840,Bill,I-PER,0.998355,448,452
3840,Clinton,I-PER,0.9997111,453,460
3841,Mills,I-PER,0.99891186,0,5
3841,Cheryl,I-PER,0.9990369,7,13
3841,##J,I-ORG,0.64397734,51,52
3841,##C,I-ORG,0.7849426,52,53
3842,M,I-PER,0.58738416,27,28
3842,##c,I-PER,0.35190907,28,29
3842,##G,I-PER,0.29654115,29,30
3842,##uin,I-ORG,0.34531313,30,33
3842,##ness,I-ORG,0.5025376,33,37
3842,Ireland,I-LOC,0.99933237,102,109
3843,China,I-LOC,0.9865979,41,46
3843,PA,I-ORG,0.7326777,50,52
3843,##U,I-ORG,0.6816186,52,53
3843,##L,I-ORG,0.8567646,53,54
3843,K,I-ORG,0.79613686,55,56
3843,##R,I-ORG,0.7075183,56,57
3843,##U,I-ORG,0.6407947,57,58
3843,##GM,I-ORG,0.8153533,58,60
3843,##AN,I-ORG,0.59231573,60,62
3843,Chinese,I-MISC,0.9992822,88,95
3843,China,I-LOC,0.99975604,129,134
3843,China,I-LOC,0.99977356,341,346
3843,China,I-LOC,0.99976546,463,468
3844,Jake,I-PER,0.99711156,20,24
3844,Bruce,I-PER,0.9991412,54,59
3844,Jen,I-PER,0.9992761,60,63
3844,##tles,I-PER,0.99322057,63,67
3844,##on,I-PER,0.95884556,67,69
3846,Little,I-LOC,0.98326206,19,25
3846,Rock,I-LOC,0.9693619,26,30
3847,Jake,I-PER,0.98877317,8,12
3847,Lam,I-PER,0.8346835,48,51
3847,##p,I-PER,0.36819983,51,52
3847,##light,I-PER,0.3544467,52,57
3847,##er,I-MISC,0.5681822,57,59
3847,Belfast,I-LOC,0.9966633,101,108
3850,Megan,I-PER,0.95476115,9,14
3850,.,I-MISC,0.52328527,14,15
3850,Lam,I-MISC,0.5797421,16,19
3850,##p,I-MISC,0.49535897,19,20
3850,##light,I-MISC,0.49930936,20,25
3850,##er,I-MISC,0.9614488,25,27
3850,Joyce,I-PER,0.9971625,49,54
3850,M,I-PER,0.9995628,55,56
3850,##c,I-PER,0.9766134,56,57
3850,##C,I-PER,0.97650707,57,58
3850,##arra,I-PER,0.5531089,58,62
3850,##n,I-PER,0.9919962,62,63
3850,Storm,I-ORG,0.85005265,87,92
3850,##ont,I-ORG,0.8980354,92,95
3850,Megan,I-PER,0.99537,121,126
3850,Lam,I-MISC,0.8829706,180,183
3850,##p,I-MISC,0.6345111,183,184
3850,##light,I-MISC,0.6402419,184,189
3850,##er,I-MISC,0.962788,189,191
3850,Storm,I-ORG,0.5285912,209,214
3850,##ont,I-LOC,0.6361223,214,217
3851,##er,I-MISC,0.93792146,9,11
3851,Joyce,I-PER,0.99803776,33,38
3851,M,I-PER,0.9994961,39,40
3851,##c,I-PER,0.97864246,40,41
3851,##C,I-PER,0.98021406,41,42
3851,##arra,I-PER,0.5473243,42,46
3851,##n,I-PER,0.9807842,46,47
3853,V,I-ORG,0.9383605,0,1
3853,##oda,I-ORG,0.8922245,1,4
3853,e,I-ORG,0.9423286,5,6
3853,##bel,I-ORG,0.771345,6,9
3854,Hill,I-LOC,0.8049074,7,11
3855,Hu,I-PER,0.7670834,49,51
3855,##ma,I-PER,0.65746933,51,53
3855,Abe,I-PER,0.8295328,54,57
3855,##din,I-PER,0.62557703,57,60
3855,Stein,I-PER,0.76424146,61,66
3855,##berg,I-MISC,0.4747322,66,70
3855,Marc,I-PER,0.9987024,141,145
3855,Am,I-PER,0.9976846,146,148
3855,The,I-ORG,0.96371645,156,159
3855,Atlantic,I-ORG,0.99805766,160,168
3855,.,I-ORG,0.7562649,168,169
3855,com,I-ORG,0.98963135,169,172
3855,State,I-ORG,0.9993735,220,225
3855,Department,I-ORG,0.9992836,226,236
3855,Jim,I-PER,0.999703,404,407
3855,Stein,I-PER,0.99977726,408,413
3855,##berg,I-PER,0.9993113,413,417
3855,Hillary,I-PER,0.99937755,496,503
3855,Clinton,I-PER,0.99983156,504,511
3856,ha,I-ORG,0.72330546,34,36
3856,##iti,I-ORG,0.90268576,36,39
3856,MD,I-ORG,0.97066337,289,291
3856,##TF,I-ORG,0.6362456,291,293
3856,W,I-ORG,0.9959383,359,360
3856,##B,I-ORG,0.9909916,360,361
3856,ID,I-ORG,0.99741286,380,382
3856,##B,I-ORG,0.99016446,382,383
3857,Net,I-PER,0.9959145,74,77
3857,##any,I-ORG,0.3957594,77,80
3857,##ahu,I-PER,0.97783875,80,83
3857,Li,I-ORG,0.99875236,99,101
3857,##ku,I-ORG,0.95510197,101,103
3857,##d,I-ORG,0.994356,103,104
3857,i,I-ORG,0.48773065,126,127
3857,New,I-ORG,0.99778336,130,133
3857,Republic,I-ORG,0.9965718,134,142
3857,Li,I-ORG,0.81251293,187,189
3857,##ku,I-MISC,0.46000254,189,191
3857,##dine,I-ORG,0.92245585,191,195
3857,##oc,I-ORG,0.9675598,195,197
3857,##on,I-ORG,0.9713353,197,199
3857,V,I-ORG,0.56595343,213,214
3857,##cha,I-ORG,0.3972721,216,219
3857,##e,I-ORG,0.79854506,219,220
3857,!,I-ORG,0.9100215,220,221
3857,Or,I-ORG,0.9894442,222,224
3857,##en,I-ORG,0.9823788,224,226
3857,Israeli,I-MISC,0.9316199,242,249
3857,Intel,I-ORG,0.99755114,250,255
3857,Michael,I-PER,0.99908924,322,329
3857,Led,I-PER,0.9992781,330,333
3857,##een,I-PER,0.98927337,333,336
3857,New,I-ORG,0.9990608,381,384
3857,Republic,I-ORG,0.99840695,385,393
3857,Carter,I-PER,0.9991019,422,428
3857,Be,I-PER,0.87509835,445,447
3857,Israeli,I-MISC,0.9971927,451,458
3857,Led,I-PER,0.8042642,470,473
3857,T,I-ORG,0.9940148,481,482
3857,##NR,I-ORG,0.99433786,482,484
3857,B,I-ORG,0.5062711,511,512
3859,Operations,I-ORG,0.99361634,16,26
3859,Center,I-ORG,0.9978241,27,33
3859,Embassy,I-ORG,0.75357103,106,113
3859,Da,I-ORG,0.77224183,114,116
3859,##kar,I-LOC,0.9110975,116,119
3859,Jay,I-PER,0.9995123,125,128
3859,Smith,I-PER,0.99975544,129,134
3859,Embassy,I-ORG,0.9342276,136,143
3859,Da,I-ORG,0.9482549,144,146
3859,##kar,I-ORG,0.49860576,146,149
3859,Guinea,I-LOC,0.99812394,200,206
3859,B,I-LOC,0.9920642,207,208
3859,##issa,I-LOC,0.9986828,208,212
3859,##u,I-LOC,0.9995338,212,213
3859,Go,I-PER,0.9994978,255,257
3859,##mes,I-PER,0.9980944,257,260
3859,Defense,I-ORG,0.9769455,274,281
3859,Z,I-PER,0.9889675,282,283
3859,##amo,I-PER,0.95563394,283,286
3859,##ra,I-PER,0.98959243,286,288
3859,Navy,I-ORG,0.9930177,417,421
3859,UN,I-ORG,0.99261945,467,469
3861,Jake,I-PER,0.99361163,10,14
3861,Nora,I-PER,0.99353033,19,23
3862,Time,I-ORG,0.99908185,0,4
3862,Magazine,I-ORG,0.99864036,5,13
3862,Nancy,I-PER,0.9984847,27,32
3862,P,I-PER,0.9995615,33,34
3862,##elo,I-PER,0.9763089,34,37
3862,##si,I-PER,0.9977448,37,39
3862,100,I-MISC,0.63039535,49,52
3862,Issue,I-MISC,0.7227269,53,58
3862,P,I-PER,0.99962056,238,239
3862,##elo,I-PER,0.95477456,239,242
3862,##si,I-PER,0.9936208,242,244
3863,Mills,I-PER,0.9993604,0,5
3863,Cheryl,I-PER,0.9990201,7,13
3863,D,I-PER,0.73321813,14,15
3863,Mills,I-PER,0.99946433,48,53
3863,Cheryl,I-PER,0.9988642,55,61
3864,N,I-PER,0.9972203,34,35
3864,##ko,I-PER,0.9083407,35,37
3864,##ana,I-PER,0.9685768,37,40
3864,-,I-PER,0.73244244,40,41
3864,Ma,I-PER,0.9976126,41,43
3864,##sha,I-PER,0.8508491,43,46
3864,##ban,I-PER,0.9437984,46,49
3864,##e,I-PER,0.9746987,49,50
3864,World,I-ORG,0.9989183,110,115
3864,Bank,I-ORG,0.99765164,116,120
3864,Me,I-LOC,0.996804,128,130
3864,##du,I-LOC,0.7857315,130,132
3864,##pi,I-LOC,0.99486476,132,134
3864,Power,I-LOC,0.6625437,135,140
3864,Plant,I-LOC,0.5368051,141,146
3864,South,I-LOC,0.9997073,150,155
3864,Africa,I-LOC,0.9998184,156,162
3865,Jim,I-PER,0.997818,0,3
3865,NPR,I-ORG,0.9987759,57,60
3866,middle,I-LOC,0.9433603,26,32
3866,east,I-LOC,0.98880696,33,37
3866,Mitchell,I-PER,0.99280506,67,75
3869,Algerian,I-MISC,0.99794525,135,143
3869,Ahmed,I-PER,0.99928194,159,164
3869,O,I-PER,0.9990288,165,166
3869,##uy,I-PER,0.9886009,166,168
3869,##ahi,I-PER,0.9718022,168,171
3869,##a,I-PER,0.99095166,171,172
3871,Gibbs,I-PER,0.9977259,0,5
3871,Pi,I-PER,0.993254,10,12
3871,Ka,I-PER,0.9990289,90,92
3871,##rz,I-PER,0.95657307,92,94
3871,##ai,I-PER,0.99173576,94,96
3871,United,I-LOC,0.9996625,189,195
3871,States,I-LOC,0.99962604,196,202
3871,al,I-ORG,0.9063359,276,278
3871,Qaeda,I-ORG,0.93738997,279,284
3871,Afghan,I-MISC,0.99816054,347,353
3871,Obama,I-PER,0.9993475,375,380
3871,Afghanistan,I-LOC,0.9996339,471,482
3872,Ka,I-PER,0.9908942,46,48
3872,##rz,I-PER,0.42212474,48,50
3872,##ai,I-PER,0.83142555,50,52
3872,Ka,I-PER,0.5726627,90,92
3872,##rz,I-LOC,0.5745329,92,94
3872,##ai,I-PER,0.38406086,94,96
3872,Ka,I-PER,0.995644,186,188
3872,##rz,I-PER,0.53502727,188,190
3872,##ai,I-PER,0.903568,190,192
3872,RC,I-ORG,0.99826777,198,200
3872,##H,I-ORG,0.97888684,200,201
3873,Karl,I-PER,0.9965198,3,7
3874,Omar,I-PER,0.9992053,57,61
3874,Z,I-PER,0.999556,62,63
3874,##al,I-PER,0.9967848,63,65
3874,##chi,I-PER,0.99781775,65,68
3874,##l,I-PER,0.9836749,68,69
3874,##wal,I-PER,0.99728405,69,72
3874,Afghan,I-MISC,0.9991025,74,80
3874,Finance,I-ORG,0.87747484,93,100
3874,Barnett,I-ORG,0.4576549,115,122
3874,R,I-ORG,0.81565297,123,124
3874,Rubin,I-ORG,0.5472475,126,131
3874,Barnett,I-ORG,0.51966685,166,173
3874,R,I-ORG,0.7640934,174,175
3874,Rubin,I-ORG,0.555095,177,182
3875,Abe,I-PER,0.997505,4,7
3875,##din,I-PER,0.9837436,7,10
3875,Hu,I-PER,0.9983852,12,14
3875,##ma,I-PER,0.8741634,14,16
3877,The,I-ORG,0.9883117,149,152
3877,E,I-ORG,0.99259454,153,154
3877,##con,I-ORG,0.95881563,154,157
3877,##omi,I-ORG,0.8478455,157,160
3877,##st,I-ORG,0.89321595,160,162
3877,Muslim,I-MISC,0.993024,199,205
3877,Christian,I-MISC,0.9934598,317,326
3877,American,I-MISC,0.9993759,368,376
3877,Italian,I-MISC,0.9990042,406,413
3878,Sullivan,I-PER,0.9995018,0,8
3878,Jacob,I-PER,0.9990958,10,15
3878,Ka,I-PER,0.97716707,55,57
3878,##rz,I-PER,0.70037127,57,59
3878,##ai,I-PER,0.7494646,59,61
3878,E,I-PER,0.9979024,133,134
3878,##ike,I-PER,0.90020555,134,137
3878,##n,I-PER,0.55048114,137,138
3878,##berry,I-PER,0.945282,138,143
3879,Sullivan,I-PER,0.9996909,4,12
3879,Jacob,I-PER,0.99935776,14,19
3879,J,I-PER,0.7610383,20,21
3879,Abe,I-PER,0.99654216,53,56
3879,##din,I-PER,0.9942168,56,59
3879,Hu,I-PER,0.9990552,61,63
3879,##ma,I-PER,0.96303123,63,65
3883,Nora,I-PER,0.7044755,11,15
3883,s,I-LOC,0.507491,16,17
3883,Jackie,I-PER,0.99848014,27,33
3883,Shaun,I-PER,0.9980185,38,43
3883,Cam,I-PER,0.9928135,57,60
3883,##illa,I-PER,0.99478334,60,64
3883,##oe,I-PER,0.9897092,118,120
3883,Wilson,I-PER,0.9989649,121,127
3883,##ale,I-ORG,0.3516312,184,187
3883,Sean,I-PER,0.9991447,200,204
3883,Penn,I-PER,0.99833053,205,209
3883,Joe,I-PER,0.9984218,223,226
3883,N,I-MISC,0.45445395,267,268
3883,##I,I-ORG,0.5953912,268,269
3883,St,I-LOC,0.94647264,325,327
3883,Pat,I-LOC,0.8985126,328,331
3883,',I-LOC,0.943795,331,332
3883,s,I-LOC,0.8981864,332,333
3883,Sid,I-PER,0.83433396,334,337
3883,Sen,I-PER,0.7494728,338,341
3883,C,I-ORG,0.5915254,347,348
3883,##ing,I-ORG,0.56428206,348,351
3883,##ular,I-ORG,0.7745011,351,355
3883,Black,I-MISC,0.41452447,373,378
3883,##berry,I-ORG,0.4219716,378,383
3884,Strategic,I-ORG,0.8286415,16,25
3884,Dialogue,I-ORG,0.8969934,26,34
3884,Press,I-ORG,0.6585143,35,40
3884,Strategic,I-ORG,0.82764333,67,76
3884,Dialogue,I-ORG,0.91069496,77,85
3884,Press,I-ORG,0.6717081,86,91
3884,Strategic,I-ORG,0.8230683,114,123
3884,Dialogue,I-ORG,0.8971117,124,132
3884,Press,I-ORG,0.6270361,133,138
3884,Strategic,I-ORG,0.88820755,161,170
3884,Dialogue,I-ORG,0.92709494,171,179
3884,Press,I-ORG,0.7173549,180,185
3884,Strategic,I-ORG,0.89026695,208,217
3884,Dialogue,I-ORG,0.93067,218,226
3884,Press,I-ORG,0.7347633,227,232
3884,Strategic,I-ORG,0.8564621,255,264
3884,Dialogue,I-ORG,0.9199859,265,273
3884,Press,I-ORG,0.69909275,274,279
3884,Strategic,I-ORG,0.84982497,302,311
3884,Dialogue,I-ORG,0.92171615,312,320
3884,Press,I-ORG,0.6668627,321,326
3884,Strategic,I-ORG,0.8322597,349,358
3884,Dialogue,I-ORG,0.9182787,359,367
3884,Press,I-ORG,0.63729036,368,373
3885,Sa,I-MISC,0.97270703,21,23
3885,##ving,I-MISC,0.7967657,23,27
3885,Americas,I-MISC,0.9531872,28,36
3885,Treasure,I-MISC,0.8850465,37,45
3885,##s,I-MISC,0.8716079,45,46
3885,Fe,I-PER,0.9993599,95,97
3885,##ins,I-PER,0.9909537,97,100
3885,##tein,I-PER,0.99647564,100,104
3885,Senate,I-ORG,0.9957438,108,114
3885,Nor,I-PER,0.9989531,125,128
3885,##m,I-PER,0.9988298,128,129
3885,Dick,I-PER,0.99945885,130,134
3885,##s,I-PER,0.99289507,134,135
3885,Moran,I-PER,0.99957865,152,157
3885,Dick,I-PER,0.99920255,184,188
3885,##s,I-PER,0.97532564,188,189
3885,Fe,I-PER,0.9993717,306,308
3885,##ins,I-PER,0.9585929,308,311
3885,##tein,I-PER,0.9956969,311,315
3887,Abe,I-PER,0.99788046,4,7
3887,##din,I-PER,0.9822081,7,10
3887,Hu,I-PER,0.99704295,12,14
3887,##ma,I-PER,0.76668763,14,16
3888,Courtney,I-PER,0.95956475,25,33
3890,German,I-MISC,0.54836345,0,6
3890,FM,I-ORG,0.678518,7,9
3890,West,I-ORG,0.9569632,10,14
3890,##er,I-ORG,0.7137628,14,16
3890,##well,I-ORG,0.76034266,16,20
3890,##e,I-ORG,0.86166394,20,21
3890,Reg,I-PER,0.99934,32,35
3890,Em,I-PER,0.99966395,36,38
3890,##pe,I-PER,0.964937,38,40
3890,##y,I-PER,0.9776673,40,41
3890,Peter,I-PER,0.999238,50,55
3890,Robinson,I-PER,0.9993197,56,64
3890,Martin,I-PER,0.999471,72,78
3890,M,I-PER,0.9996203,79,80
3890,##c,I-PER,0.9786603,80,81
3890,##G,I-PER,0.9917203,81,82
3890,##uin,I-PER,0.93679243,82,85
3890,##ness,I-PER,0.9786552,85,89
3890,Catherine,I-PER,0.99938726,141,150
3890,Ashton,I-PER,0.9997003,151,157
3890,Con,I-PER,0.9989925,177,180
3890,##di,I-PER,0.99811244,180,182
3890,Rice,I-PER,0.99930274,183,187
3893,##uss,I-MISC,0.98351836,190,193
3895,Easter,I-MISC,0.840905,34,40
3896,Reg,I-PER,0.9993711,48,51
3896,Em,I-PER,0.9996965,52,54
3896,##pe,I-PER,0.99395645,54,56
3896,##y,I-PER,0.99242944,56,57
3896,Op,I-ORG,0.9654065,75,77
3896,##s,I-ORG,0.9187095,77,78
3896,UK,I-LOC,0.98960996,108,110
3896,Robinson,I-PER,0.9996081,126,134
3896,Courtney,I-PER,0.99875534,154,162
3897,Easter,I-MISC,0.88114697,6,12
3897,S,I-PER,0.998495,17,18
3897,##lau,I-PER,0.8836198,18,21
3897,##ghter,I-PER,0.9970426,21,26
3897,Anne,I-PER,0.9995346,28,32
3897,-,I-PER,0.99072635,32,33
3897,Marie,I-PER,0.9992865,33,38
3897,Sullivan,I-PER,0.9997105,70,78
3897,Jacob,I-PER,0.99937195,80,85
3897,J,I-PER,0.9940462,86,87
3897,Mills,I-PER,0.99951684,89,94
3897,Cheryl,I-PER,0.9991704,96,102
3898,Hu,I-PER,0.9853308,48,50
3898,##ma,I-PER,0.9884292,50,52
3898,Abe,I-PER,0.99760014,53,56
3898,##din,I-PER,0.94695956,56,59
3898,W,I-ORG,0.5365575,70,71
3898,Bob,I-PER,0.9976119,83,86
3898,Barnett,I-PER,0.9958307,87,94
3898,Bob,I-PER,0.9977742,121,124
3898,Barnett,I-PER,0.9942683,125,132
3898,David,I-PER,0.99949956,189,194
3898,Montgomery,I-PER,0.9998215,195,205
3898,Washington,I-ORG,0.9994886,213,223
3898,Post,I-ORG,0.9994572,224,228
3898,Bob,I-PER,0.9988487,494,497
3898,Barnett,I-PER,0.9993443,498,505
3902,UK,I-LOC,0.99678963,42,44
3902,Sid,I-PER,0.99887305,68,71
3902,Gordon,I-PER,0.99926585,72,78
3902,Sid,I-PER,0.7426548,165,168
3902,Labour,I-ORG,0.86408305,169,175
3902,Guardian,I-ORG,0.98804665,228,236
3902,/,I-ORG,0.78543586,236,237
3902,I,I-ORG,0.9965043,237,238
3902,##CM,I-ORG,0.9871284,238,240
3902,I,I-ORG,0.98847383,318,319
3902,##CM,I-ORG,0.9834425,319,321
3902,Julian,I-PER,0.999228,350,356
3902,Glover,I-PER,0.9995758,357,363
3902,a,I-ORG,0.83364123,366,367
3902,##ard,I-ORG,0.9316509,367,370
3902,##ian,I-ORG,0.9405592,370,373
3902,co,I-ORG,0.71158016,374,376
3902,uk,I-ORG,0.78125226,377,379
3902,BS,I-MISC,0.9300563,407,409
3902,L,I-ORG,0.86225116,429,430
3903,Ibrahim,I-PER,0.9996469,113,120
3903,GE,I-ORG,0.9991334,131,133
3903,##O,I-ORG,0.99524826,133,134
3903,Pakistani,I-MISC,0.99819547,157,166
3904,La,I-PER,0.9762255,24,26
3904,##v,I-PER,0.70135605,26,27
3904,##rov,I-PER,0.7706005,27,30
3904,Lo,I-PER,0.99883145,58,60
3904,##na,I-PER,0.9981395,60,62
3904,Val,I-PER,0.99784017,63,66
3904,##mor,I-PER,0.990763,66,69
3904,##o,I-PER,0.99581856,69,70
3905,Lo,I-PER,0.9988971,9,11
3905,##na,I-PER,0.9982886,11,13
3905,Val,I-PER,0.9975055,14,17
3905,##mor,I-PER,0.99345124,17,20
3905,##o,I-PER,0.99593025,20,21
3906,Carlos,I-LOC,0.7762971,0,6
3906,M,I-PER,0.999438,8,9
3906,##c,I-PER,0.995678,9,10
3906,##H,I-PER,0.9650562,10,11
3906,##ale,I-PER,0.987299,11,14
3906,Judith,I-PER,0.99937373,16,22
3906,A,I-PER,0.94500554,23,24
3906,Pa,I-PER,0.9989741,58,60
3906,##s,I-PER,0.96314096,60,61
3906,##cu,I-PER,0.98030627,61,63
3906,##al,I-PER,0.97509617,63,65
3906,Carlos,I-PER,0.99957484,67,73
3906,Mexico,I-LOC,0.99922776,75,81
3906,City,I-LOC,0.9991111,82,86
3906,Williams,I-PER,0.99944013,88,96
3906,James,I-PER,0.99946636,98,103
3906,H,I-PER,0.9833287,104,105
3906,Mexico,I-LOC,0.9995389,107,113
3906,City,I-LOC,0.9991289,114,118
3906,Dickson,I-PER,0.9997509,121,128
3906,John,I-PER,0.99950266,130,134
3906,S,I-PER,0.99773717,135,136
3906,Castillo,I-PER,0.9994332,138,146
3906,Raymond,I-PER,0.999527,148,155
3906,A,I-PER,0.99616784,156,157
3906,Mills,I-PER,0.99963593,159,164
3906,Cheryl,I-PER,0.9994599,166,172
3906,D,I-PER,0.986798,173,174
