doc_id,argument,score
4932,mills cheryl friday april 2 2010 doug band fw thank you for wjc fyi too,0.9841317534446716
4933,houston march 31 2010 former first lady barbara bush was discharged wednesday from the methodist hospital in houston after undergoing series of tests doctors believe mrs bush 84 may have had mild relapse of her graves disease thyroid condition for which she was treated in 1989 as result her physicians at methodist have adjusted her medication upon discharge she was alert talkative and appeared to be getting stronger as she prepared to return home mrs bush arrived saturday at the hospital where she received number of tests including blood tests and imaging studies just over year ago mrs bush received replacement aortic valve at methodist which doctors said is working very well mrs bush is expected to make full recovery and should soon return to her normal activities,0.6230605244636536
4935,donilon has been perceived to make the process inclusive and give everyone seat at the table says david rothkopf former clinton official and scholar on the nsc fairly or not mcdonough has been perceived as representing process that was taking place in another room among the inner circle at table to which most werent invited mr obama has built machine in which all roads lead to and from him on the minus side that means lot of lowerlevel meetings without decisions it also means neglecting issues that cannot be squeezed into his diary such as trade policy which continues to drift or relations with india which are unnecessarily tense and it means that the fingerprints of mr obamas political inner circle are detected by the rumour mill even when they are absent such as on the presidents decision to begin the rogg witsirawal from anistan in july 2011 recommendation that came from robert gates secretary of defence on the plus side mr obama has sharp learning curve which means his administration continues to evolve on the plus side also if it has to be white housecentric it is perhaps better with him as the sun king than say nixon or george bush at the end of each meeting the president summarises what everyone has said and the arguments each has made with real lawyers clarity says participant to the nsc principals meeting which includes mr gates and mrs clinton when the president finally makes decision it is with the full facts and usually shows high calibre of judgment when mr obama makes decision that is state and defence departments an alliance of the unsackables finds it can confront the inner circle if there is caveat to the depiction of the obama administration as white housecentric it is in the alliance between hillary clinton and robert gates the presidents secretaries of state and defence mrs clinton has proved one of the surprises of barack obamas tenure forging strong working relationship with her former rival and establishing herself as his chief foreign policy spokesperson internationally if not at home where mr obamas inner circle often seems to monopolise the explaining mr gates who recently decided to stay for at least another year is seen as unsackable not least for the credibility he lends on issues ranging from missile defence to guantanamo bay and afghanistan as holdover from the bush administration his national security bona fides are hard to dispute it is no coincidence that mrs clinton is probably the only other unsackable cabinet member the combination has made itself felt in some of the administrations most significant debates notably on afghanistan where both successfully urged the deployment of more troops gates and clinton happen to like each other which no one really predicted says one official who notes that while the traditional role of the nsc is to play referee between the state and defence departments it is as often nowadays combination of the two against the white house this is very different from how it worked when donald rumsfeld and colin powell held,0.9282863140106201
4936,fyi arturo making renewed pitch for ecuador we havent discussed further yeti,0.9616405963897705
4937,he landed and is home he will also be in the office for the entire day tomorrow 202 419 1420 b6,0.9722524881362915
4940,importance high loretta will be at speech,0.9978138208389282
4942,we have lot of people in meeting but we talked and will bring them to end of meeting so she can specially meet them,0.7548773884773254
4946,fyi,0.7242755889892578
4947,fyi,0.7242755889892578
4949,yep,0.9982544779777527
4950,pis raise afghan womens participation in the london meeting im looking at the draft document to come out of the london conference and theres no mention of women im working on few suggestions and going to meet shortly with one of milibands colleagues melanne verveer ambassador at large for global womens issues us department of state 2201 street nw room 6805 washington dc 20520 tel 202 6477283 fax 202 6477288,0.5115022659301758
4951,ms the crew is asking if you would like dinner soon wanted to check with you before they interrupted you in the cabin lona valmoro ecial assistant to the secretary of state direct,0.5508915781974792
4954,greetings from nairobi im at the end of weeklong trip to kampala kinshasa and now nairobi the trip has been very productive and will fill you in on some of the discussions have been having when return in the meantime know that there are number of discussions with dan benjamin and others relating to new more aggressive approach to cve and wanted to update you on my thoughts in terms of how those critical discussions fit in with our overall approach to strategic communications around the globe as you and have discussed it is essential that we become much more proactive in all our communications efforts to put it bluntly we are in an information war on all fronts with the proliferation of media outlets and opportunities around the world we must fight aggressively to get and maintain our fair share of consumer share of mind both our adversaries and allies recognize the importance of this aspect of foreign policy and are adopting new ways of communicating with foreign publics consumers everywhere are constantly facing barrage of information and in some cases misinformation and disinformation in order to get our messages across and confront the threats posed by our adversaries we must develop new sense of urgency in all our communications efforts much has been said and written about the concept of soldier diplomats in the same vein believe we must empower corps of diplomat soldiers to help us gain ground in this new war while countering violent extremism is and will remain key objective of our communications efforts we must apply the same level of determination with respect to all communications we must both aggressively promote positive stories about the us and rapidly respond to attacks against us in the past our failure to respond to attacks and distortions has diminished our credibility and undermined our ability to combat our adversaries for example had we not responded to all the rumors and innuendos surrounding our relief efforts in haiti believe we would have provided fertile field for aq and others to continue to perpetuate the image of the us as an invader before left for this trip convened meeting of our top pd officers and told them that we must become much more aggressive in our strategic communications programs and initiatives we plan to implement daily calls between our new regional pd dass and paos in the regions so we can monitor on daily basis all stories about the usg we will work with the posts to ensure that they have strategies for dealing with stories as they develop would also like to request that you send cable to all chiefs of mission informing of the new strategy and reminding them of their responsibilities in this critical area we will work on draft for your review when you return finally we are developing new organizational solutions modeled on an approach saw at our mission in uganda which think will greatly clarify roles and responsibilities with respect to in country communications not only within the mission but across all government agencies within,0.9333418011665344
4954,particular countries will continue to update you as we move forward hope your trip is going well look forward to greeting together when we are both back in dc jm,0.9990453124046326
4955,fyi,0.7242755889892578
4956,nice,0.9996433258056641
4957,at the foot of the master learned cdm,0.9837086796760559
4958,fyi bit of congressipnal outreach jm,0.5508753657341003
4961,fyi im following up with kurt to get his thoughts,0.9151232242584229
4964,froman has encouraged this call will also check in with bader,0.9923304319381714
4965,ms your appointment is scheduled for and we are scheduled to depart the hotel at monica and will be ready by for anything you need thank you lona valmoro special assistant to the secretary of state direct,0.7990604043006897
4966,will be out of the office until tuesday july 6th on official travel with the secretary will be checking my email during this time if you need immediate assistance please call 2026479572 thank you,0.8637946844100952
4968,on your schedule,0.9838095903396606
4969,yes it is on your line block for that day lona valmoro ecial assistant to the secretary of state direct,0.810535192489624
4970,fyi,0.7242755889892578
4971,and we intend to address those differences candidly and consistently in the context of our positive cooperative and comprehensive relationship theres lot more in the speech including about terrorism disaster relief religion etc but its there for the reading back to the todo list for me now peirmalink share this,0.9961214661598206
4974,huma abedin friday january 22 2010 re commencements yes we agree lona wanted to make sure you knew what was out there in case are one or 2 we want to discuss with there,0.849769651889801
4976,presidential daily briefing secretarys office daily small staff meeting secretarys office daily senior staff meeting secretarys conference room weekly meeting wregional bureau secretaries deputy secretarys conference room meeting wsed team secretarys outer office staff meeting secretarys outer office office time secretarys office bilateral wmoldovan pm vladimir filat secretarys conference room official photo in east hall preceding mcc signing ceremony wgovernment of moldova benjamin franklin room 8th floor meeting whaiti team secretarys office office time secretarys office remarks to the wha chiefs of mission conference george marshall conference center bilateral wcanadian fm lawrence cannon secretarys conference room press avail following press prebrief secretarys outer office joint press availability wfm cannon madison room meeting wunesco directorgeneral irina bokova secretarys office official photo in anteroom preceding meeting wmike fuchs and cheryl mills secretarys office office time secretarys office private meeting sara ehrman secretarys office depart state department en route washington national airport arrive washington national airport depart washington national airport via us airways shuttle 2182 en route new york ny arrive new york laguardia airport depart laguardia airport en route private residence arrive private residence fyi swearing1n ceremony for leslie rowe us ambassador to mozambique treaty room swearing1n ceremony for rick barton representative of the us on the economic and social council of the united nations benjamin franklin room,0.7054052948951721
4978,slaughter annemarie friday january 22 2010 mills cheryl sullivan jacob lady ashton just want to underline how valuable and important it is for you to be building the relationship with her that you are,0.9986124038696289
4980,if you have the time or inclination it would be really nice if you could send an email to tom icah or phone him he went for almost 100 hours without sleep to get the speech done under unusually trying circumstances he deserves some recognition for grace under pressure and job well done,0.9717607498168945
4984,great thanks know he will appreciate it,0.9992996454238892
4985,the little things go long way thanks for being in touch with him,0.9985584616661072
4986,youre very kind the delivery was flawless and your idea to focus on the girl rescued from the rubble in haiti wove it all together it was an honor to help out and think we did some real good onward onward best tomicah tomicah tillemann phd speechwriter policy planning staff department of state sp main 2026472372 direct blackberry urgent calls only fax 2026470844 room 7311 sp 2201 street nw washington dc 20520,0.996737539768219
4987,thanks printing for her,0.9985830783843994
4990,fyi still gathering info,0.6509988903999329
4991,matt passed along the following barebones intel from lute and samantha on groping through the clark on this search he made clear that everyone is will let you know if learn more,0.6282273530960083
4995,all see below for appreciation for all your efforts congrats and thanks please pass along to whomever missed cdm,0.7452568411827087
4996,fyi,0.7242755889892578
5000,no problem,0.9980448484420776
5003,spoke with arturo this morning about the delegation to honduras they are proposing one of two alternatives 1 arturo jose craig and dan or,0.8040752410888672
5004,roger,0.998656153678894
5005,yes ops is reaching out to her soon,0.9981290698051453
5006,you must read this chinese blogger said that the internet speech was like song to his heart,0.9084286093711853
5015,fyi,0.7242755889892578
5016,fyi,0.7242755889892578
5017,fyi,0.7242755889892578
5018,the trust fund,0.9854340553283691
5019,services in post11doc,0.5201719403266907
5025,ruhroh mills cheryl sunday january 24 2010 on the ground intelligence,0.5021272897720337
5029,fyi,0.7242755889892578
5030,yes it is eikenberry my automatic spell check make it eugenie,0.5546975135803223
5031,hrcwjc read below worth the read,0.8940056562423706
5036,fyi,0.7242755889892578
5037,fyi,0.7242755889892578
5038,fyi,0.7242755889892578
5040,cc verveer melanne ms we would like to do one photo at the plane with the local police as you are leaving if thats okay lona valmoro special assistant to the secretary of state 202 direct,0.530601441860199
5041,thank you for that think it was his office rather than the crown prince himself who met your staff all is very well and the mobile phone project is really developing in fantastic way cant wait for you to launch it in the autumn cherie blair,0.9991081357002258
5043,fyi happy to give more context,0.9982008934020996
5044,for having me join you for the trip can now add the caucuses to the countries weve traveled to together you were magnificent there is clearly much to be done in the region and ill be following up from my end,0.9982113838195801
5046,fyi,0.7242755889892578
5050,fyi,0.7242755889892578
5054,will follow up on this today,0.9905418753623962
5055,,0.8342747092247009
5057,its actually not too far past richmondlynchburg so late afternoonevening trip is realistic we can discuss tomorrow and give you recommendation lona valmoro special assistant to the secretary of state direct,0.9889073371887207
5058,madam secretary jake mentioned that you asked for more information about proposal made in 2005 for global ct organization and he asked me to find out little about it below is some brief information on the proposal which was made by saudi arabia the proposal made by the then crown prince now king in feb 2005 called for the establishment of an international counterterrorism center under the auspices of the un the purpose of the organization would be to among other things develop mechanism for exchanging information and expertise between states on wide range of non military counterterrorism issues encourage the establishment of national and regional centers and provide assistance to developing countries to deal with crises and terrorist acts the center as conceived in 2005 would also allow national counterterrorism coordinators from different countries and regions to meet and share information and experiences this proposal was endorsed by the oic and oic countries reaffirm their support for the center each year at the unga but has never received any serious consideration within the un by nonoic members the saudis continue to be interested in implementing the proposal most significantly recently there have been discussions between the un and saudis as to how their proposal could be married with efforts to enhance the uns capacity to support implementation of the un global counterterrorism strategy by allowing the un counterterrorism task force ctitf office and the different ctitf member entities to engage more actively and directly with ct expertspractitioners in capitals and have multilateral ct consultations wherever necessary but sct mentioned that if we were to move forward on scts cfo idea we would hope to work closely with the saudis please let me know if you would like any further info thanks mike michael fuchs us department of state 202 6471709 cell,0.8618605732917786
5059,strobe talbott returned your call through ops also colombian president uribe has put in request to speak with you he would like to thank you for your public statements on the free trade agreement,0.977790892124176
5061,ok,0.9991399049758911
5063,yes doing now lona valmoro ecial assistant to the secretary of state direct,0.9891933798789978
5065,yes 111 have them for you before you leave state in the morning,0.9795500636100769
5069,fyi,0.7242755889892578
5071,fyi,0.7242755889892578
5072,think may have sent this but interesting insights and overlapping ones,0.9838479161262512
5073,they were very grateful thanks annemarie slaughter director of policy planning us department of state 202 6472972,0.9507697224617004
5074,mcgovern,0.8466210961341858
5078,hillary would like to share the outcome of the meeting had with netanyahu today need some guidance from you urgently and before talk to sg at netanyahus short fuse request am reachable through ops many thanks susan,0.9035202264785767
5079,yes great trip on thu jul 8 2010 at wrote,0.9990997314453125
5080,below and attached is proposed draft for speech next thursday at cfr youll recall that we discussed this with you at the last speech meeting the idea is to give speech one year after your last cfr address that updates and amplifies the frame you outlined and fills it in with the work of the past year the speech will also underscore the continuity between your speech and the national security strategy the below draft still needs good bit of work but we have between now and next thursday to get it into shape ams was initially skeptical but think she believes the speech is heading in the right direction shell write you with specific comments have my own suggestions for further improvement and that on balance it should be given derek is strong proponent of the speech and jim who has not read draft embraced the concept draft secretary of state hillary rodham clinton remarks at council on foreign relations washington dc july 15 2010 b5 b5 b5 b5 thank you,0.7410722970962524
5081,are you up for that given your other demands,0.8661217093467712
5083,ok,0.9991399049758911
5085,you have many better things to think about this friday night and hope my 2 cents on the speech but let me add best am,0.6561757326126099
5092,fyi,0.7242755889892578
5097,b6,0.8895867466926575
5099,security council presidential statement on the recent incident in the eastern mediterranean the security council deeply regrets the loss of life and injuries resulting from the use of force during the israeli military operation in international waters against the convoy sailing to gaza the council in this context condemns those acts which resulted in the loss of at least ten civilians and many wounded and expresses its condolences to their families the security council requests the immediate release of the ships as well as the civilians held by israel the council urges israel to permit full consular access to allow the countries concerned to retrieve their deceased and wounded immediately and to ensure the delivery of humanitarian assistance from the convoy to its destination the security council takes note of the statement of the un secretarygeneral on the need to have full investigation into the matter and it calls for prompt impartial credible and transparent investigation conforming to international standards the security council stresses that the situation in gaza is not sustainable the council reemphasizes the importance of the full implementation of resolutions 1850 and 1860 in that context it reiterates its grave concern at the humanitarian situation in gaza and stresses the need for sustained and regular flow of goods and people to gaza as well as unimpeded provision and distribution of humanitarian assistance throughout gaza the security council underscores that the only viable solution to israelipalestinian conflict is an agreement negotiated between the parties and reemphasizes that only twostate solution with an independent and viable palestinian state living side by side in peace and security with israel and its other neighbours could bring peace to the region the security council expresses support for the proximity talks and voices concern that this incident took place while the proximity talks are underway and urges the parties to act with restraint avoiding any unilateral and provocative actions and all international partners to promote an atmosphere of cooperation between the parties and throughout the region,0.6916961669921875
5100,yes,0.9970607161521912
5106,ebeling betsy tuesday june 1 2010 re,0.5060334205627441
5108,june 12010 for hillary,0.991038978099823
5109,madam secretary in advance of your meeting tomorrow with george soros below is some information in response to the letter you received from soros proposing increased usg support for the american university of central asia auca sca favors providing more usg support for auca since 911 the united states has provided more than 15 million to auca in support of its endowment and various other initiatives for majority of these contributions the soros foundation matched one dollar for every two dollars provided by the usg the major usg contributions to auca were two grants to the university endowment the first in 2003 for 10 million the second in 2008 for 3 million other usg support for auca included funding for two advisors to the auca president on accreditation and development support for the journalism faculty and scholarship funds for students from tajikistan turkmenistan and afghanistan to attend the university soros has proposed that the usg increase this support offering 11 match of 10 million each from state and his foundation totaling 20 million over the next five years last fall sca received the same proposal from soros and they have been discussing the issue with soros staff little bit of additional information from sca on auca the university has made significant progress this year on number of its key objectives and remains unique institution in central asia place where students are judged solely on merit and forum for free expression and critical thinking the university achieved an important milestone this year related to its us accreditation signing an agreement with bard college under which auca graduates starting next may will receive full diplomas from bard college an institution accredited in the united states in addition auca recently established new partnership with the american university in kabul facilitated through state of the art video classroom technology and recently announced the appointment of andrew wachtel from northwestern university as the new auca president who will take office this summer will include this note in addition to soros letter in your materials for your meeting with soros tomorrow please let me know if you would like any further information thanks mike michael fuchs us department of state 202 6471709,0.9934356212615967
5110,your wish is my command,0.983574628829956
5111,will prepare for you to sign tomorrow just love her sense of humor,0.9995306730270386
5115,fyi usibc launches new education initiative to strengthen k12 vocational and higher education linkages in the us and india june 2 2010 washington dc on the occasion of its 35th anniversary and looking ahead to the global economy of the future the usindia business council usibc today announced the launch of new initiative aimed at strengthening institutional linkages between academia industry and ngos focusing on the elementary vocational and higher education sectors in both countries the united states and india must be committed partners in building the workforce of tomorrow partnership that will unleash opportunity spur growth and sustain prosperity not just in our countries but across the global community said harold mcgraw iii incoming usibc chairman and chairman president and ceo of the mcgrawhill companies to do this we must focus on strengthening our educational ties at every level by working together our two countries can equip the next generation with the education and skills necessary to compete and win in the global economy mr mcgraw gave the keynote address before packed audience of over 400 us and indian business government and education leaders at usibcs 35th anniversary summit entitled pivotal period in usindia relations tackling education infrastructure and inclusive growth on the eve of the firstever usindia strategic dialogue indias union minister of external affairs sm krishna us education secretary arne duncan indias minister of human resource development kapil sibal and indias ambassador to the united states meera shankar joined hundreds of top business leaders in washington to participate in the us india business council 35th anniversary deliberations usibcs education initiative will serve as dynamic platform for business ngos and academia to provide vital input into both the us and indian governments such that the synergies between american and indian business and educational communities are unleashed we can talk about strategic defense civil nuclear renewable energy and every other type of commercial cooperation but if we do not develop the skill sets in our respective societies to sustain such collaboration all this talk will never be successfully converted to action ron somers president of the usindia business council noted how fortunate it is that families across all walks of life in both our societies so highly value education we have much to learn from one another and much to accomplish to prepare for the challenges of the 21st century somers said the usibc education initiative will focus on three thrust areas 1 higher education usibc will host the usindia higher education forum hef at the invitation of the us and indian governments the hef will serve as the premier platform to enlist academia industry and ngos to strengthen linkages between us and indian educational institutions from both countries the hef will provide formalized network for industry academia and the ngo community to provide direct policy input to the us and indian governments in all areas of education with an aim to facilitate greater collaboration including the opening of indias higher education sector 2 elementary k12 education usibc has embarked on survey of rural and urban private and public k12 schools,0.9978165626525879
5115,throughout india to identify best practices that are working well in educating students while assessing needs where industry ngos and government may join together to fill gaps with the support of ryan international group one of indias leading educators both financial and intellectual resources will be mobilized to transform these and other schools in manner that promotes replication of successful models across india 3 vocational training and skills development usibc will partner with its membercompanies to feature case studies of vocational training and skills development that are being implemented across india the exercise will attempt to enlist more corporations to participate in this important area of human capacity building programs helping to train thousands of workers will generate employment opportunities and sustain economic growth now and for the long future in both countries india is embarked on expanding its community college system including technical training institutions as well as inviting interest in implementing 30000 new colleges and 1500 universities over the next decade the united states continues to be the most sought after destination for indian students studying overseas attracting as many as 113000 each year to american universities and colleges the us wishes to remain magnet for attracting the best and the brightest from around the world by promoting institutional partnerships between us based educational institutions and new counterparts integral to this core knowledge infrastructure industry must be involved in this enterprise the mcgrawhill companies nyse mhp is global information and education company providing knowledge insights and analysis in the financial education and business information sectors through leading brands including standard poors mcgrawhill education jd power and associates and platts mcgrawhill established business operations in india 40 years ago through its partnership with crisil indias leading ratings research and risk and policy advisory company standard poors is helping facilitate access to capital to drive economic growth and job creation in the country through its partnership with tata mcgrawhill education is delivering innovative digital solutions to help workers acquire the 21st century skills they need to succeed in todays global economy india is home to mcgrawhills largest employee population outside of the us and is the companys fourth largest market the usindia business council formed in 1975 at the request of the government of india and the us government to advance commercial ties between the worlds two largest freemarket democracies is hosted under the aegis of the us chamber of commerce the us chamber of commerce is the worlds largest business federation representing more than 3 million businesses and organizations of every size sector and region the usindia business council celebrates its 35th anniversary at the us chamber of commerce on june 2 2010 in washington dc for more information please visit wwwusibccom wwwusibccom,0.9949990510940552
5116,strobe talbott wednesday june 2 2010 cheryl mills jake sullivan dos follow up on afghan matter hillary as promised connected with bruce jones at nyu about spanta bruce got in touch offered to help spanta put together an arrangement at nyu that might have brookings offshoot spanta said he needed to decide with karzai whether in fact the timing was right for him to leave he just got back in touch with bruce saying hes decided to stay on bit longer that said hes agreed to participate in some track ii regional work that bruce has underway all in all it sounds as though this has ended up in the right place for now bruce martin and will be open to other nydc possibilities down the road when spantas situation changes thanks again for the truly terrific event at brookings regards strobe,0.9932030439376831
5117,fyi,0.7242755889892578
5119,the world togetherfourth turningmight want to reread the ending chapters of neil howe and bill strauss booklove you so ok,0.9920274615287781
5121,will track down,0.9512499570846558
5122,fyi cir to team for addressing as appropriate,0.8361876010894775
5124,fyi,0.7242755889892578
5125,fyi,0.7242755889892578
5126,ukranian foreign minister gryshchenko 8 greek prime minister papandreou,0.88347989320755
5130,roger will do,0.9992722868919373
5131,june 4 2010 for hillary,0.9930618405342102
5133,background on the women deliver conference context the second women deliver conference will take place in washington dc on june 79 2010 this conference is an international gathering that focuses on maternal health and will include an estimated 3000 representatives from governments civil society multilateral organizations and the private sector the aim of the conference is to generate political commitment and financial investment for fulfilling millennium development goal 5 which pledges threequarter reduction in maternal mortality and universal access to reproductive health by 2015 the conference is one of several international gatherings this year that will include focus on maternal and child health mch as you know this issue will also feature at the g8 where the canadians are offering flagship initiative on mch and at the millennium development goals summit in september where the un secretary general is sponsoring joint effort on women and childrens health the us will be represented at the women deliver conference by secretary of health and human services kathleen sebelius undersecretary of state maria otero ambassador melanne verveer and host of other usg participants please note you recently recorded video message that will open the conference the full script is below suggested talking points for too long and in too many places women have received inadequate care when they give birth as result childbirth remains leading cause of death and injury to women worldwide the united states has elevated the issue of maternal health in our development work through the global health initiative 63 billion dollar proposal to help countries improve health outcomes through strengthened health systems and integrated service delivery with particular focus on the health of women newborns and children this conferencealong with other international gatherings this year including the g8 and the millennium development goals summit in septemberpresents unique opportunity to reinvigorate our commitment to maternal health when women prosper their families and communities prosper women deliver for the world now the world needs to deliver for them additional background the theme of this years women deliver conference is delivering solutions for girls and women with focus on political economic socialcultural and technological solutions conference organizers plan to emphasize the following messages1 the millennium development goals will not be achieved without investing in women2 there is just enough time if the world commits funding now to achieve millennium development goal 5 an additional us 10 billion annually by 2010 and us 20 billion by 2015women deliver was launched at conference in london in 2007 jill sheffield is the president of the organization final video script women deliver conferencewashington dc am delighted to welcome all of you to this conference and to thank you for the work you are doing to put maternal health at the top of our development agenda your commitment to this issue has raised awareness and inspired action around the world we know that women represent our greatest opportunity for progress in this century if the potential of women is fully developed everyone benefits and this cant be done without improving maternal health but for too long and in too,0.9932376146316528
5133,many places women have received inadequate care when they give birth as result childbirth remains leading cause of death and injury to women worldwide the united states has elevated this issue in our development work through the global health initiative 63 billion dollar proposal to help countries improve health outcomes through strengthened health systems with particular focus on the health of women newborns and children we commend the canadian government for focusing muchneeded attention to this issue by offering flagship initiative on maternal and child health at the upcoming g8 meeting in muskoka the us also congratulates the united nations secretary general for convening governments civil society multilateral organizations foundations and corporations to engage in muchneeded global effort to promote womens and childrens health these effortsand this conference present unique opportunity to reinvigorate our commitment to maternal health because when women prosper their families and communities prosper women deliver for the world now the world needs to deliver for them thank you,0.998161256313324
5137,from an inr report just released western europe publics credit us for relief to haiti britons french germans italians and spaniards say the united states has done more than other countries to assist haiti following the devastating january earthquake though relief efforts in haiti have not themselves directly impacted opinion of the united states the belief that the united states generally assists disasterstricken countries does positively affect us image,0.8583042025566101
5138,good stuff from medvedev,0.9995299577713013
5140,will do lona valmoro special assistant to the secretary of state 202 6479071 direct,0.9419663548469543
5141,will follow up with huma and report back lona valmoro special assistant to the secretary of state 202 6479071 direct,0.7911090850830078
5142,fyi,0.7242755889892578
5143,ok,0.9991399049758911
5146,slaughter annemarie sunday june 62010 sullivan jacob fw washington post outlook article 20100606washpostisraeli narrativedoc youll want to make sure you see this am,0.840259313583374
5147,yes went to 2 with nephews for till halftime and dougs party for second half,0.9749435186386108
5148,most observers seem confident that tomorrow will go smoothly shaun has indicated that hed like to speak with you late morning or early afternoon ill check back in tomorrow am,0.9958752989768982
5151,its true youve got to consider the source,0.9956003427505493
5153,we should get you together with jim jack and annemarie on the early side tomorrow so that your guidance can be reflected in the bcl that annemaries shop is preparing for jim and jack for the dc for what its worth my overall take on the document my other concern,0.9009121060371399
5156,ok,0.9991399049758911
5157,we also have equadorant foreign minister that never happened sat if want to make that one as well either today or tomorrow,0.8415177464485168
5158,february 8 2010 for hillary,0.9904047250747681
5160,just saw the email from sid was working on the below report shaun apparently had much more pessimistic view of what cameron would do than all of our parliament watchers who felt confident from the getgo that he would support the deal pm brown praised all parties involved stressed the need to adhere to the dates laid out in the agreement several times welcomed the supportive westminster interventions during the and of sdlp mark durkan and dup peter robinson and nigel dods but pointedly expressed hope that other parties read uup whose mp was either not present or simply didnt speak would express their support as soon as possible as expected david cameron praised the agreement and all parties raised the desire that all parties read sdlp and uup be given time to review the document and pointedly asked the pm what issues that were not expressly mentioned in the agreement would be addressed by the working group to which brown responded all the issues outstanding from st andrews cameron and brown praised the us role singling you out brown also twice referred to your offer to host an investment conference overall nothing concerning from the torieson the contrary full support request that the minority parties have chance to review and some questions on outstanding issues uup mlas meet tonight to review note dup interventions were balanced dods raised parades and decommissioning as reminder of outstanding issues but stressed desire of all parties not to go back to the bad old days minor dig at previous sinn fein threats robinson stressed cooperation in the negotiations struck statesmanlike tone,0.9373379945755005
5161,ok,0.9991399049758911
5163,fyi,0.7242755889892578
5166,your staying home tomorrow will make lots of parents at higher levels feel ok about staying home with their kids may be one of them,0.9988206028938293
5167,sullivan jacob sunday june 6 2010 mills cheryl huma abedin re brief memo for cheryl mills on colombia for secretary clinton we are planning to find careful but effective way to address progress on human rights issues and continuing challenges in your press avail we will explain it to the colombians and highlight it for cindy we can also read out your meetings to her,0.9144150018692017
5169,welcome back to an unbelievable snowy mess in dc wanted to tell you that met with the lithuanian official who is heading up the community of democracies lithuania has the lead for the next two years they are extremely energetic and recognize that cd needs to be reinvigorated it was not given much leadership from us during the bush years and besides democracy got bad name among other reasons their plan is to create few working groups focused on issues that are current and important with specific practical goals and tangible results among them one will be focused on women and their critical role as you know they have female president the eu has just established gender institute in vilnius and they remember vital voices when you headed up the conference in iceland and the successor conference which was held in lithuania in 2001 we talked about more concerted commitment to advocating for women and the role they need to play in conflict resolution 1325 helping women in afghanistan and working to help women in eastern europe and the caucuses where things appear to be going backwards in many ways takes me back to our firstever vv conference in vienna agreed that we would cochair the gender working group with lithuania the lithuanians believe that in many ways the younger generation takes for granted what the older generation fought for they remember being captive nation and how the us kept them going with an embassy when they was little likelihood at the time that theyd ever become democracy and that today democracies are struggling in too many places its as though we have to take back democracys good name and focus it as universal value to address the critical challenges mike posner has the lead on cd talked to him about all of this he is all for our doing the gender working group as something tangible he is concerned about where the community of democracies goes more broadly since this was creation of the clinton administration and since democracy is under siege in so many places hope we will find way to work with the lithuanians and others who still want to see it make difference in some ways it may be more relevant today they are planning the first ministerial in krakow in july and hoping so much that you will be part of it assuming can get there im going to their embassy in the morning where several government reps of participating countries will be meeting to announce next steps including the gender working group,0.9936198592185974
5173,you ok with this was deeply saddened to hear of the passing of congressman jack murtha from the battlefields of vietnam to the hills of western pennsylvania to the halls of congress jack murtha lived by the marine corps credo semper fidelis never wavering in his faithful commitment to the country he loved and the men and women who bravely defend her in war and in peace he fought for what he knew was right even when it was unpopular he was fierce advocate for working families struggling with changing economy and for better health care and equipment for servicemembers and over the course of more than three decades in congress he became one of our nations most respected voices on national security and foreign policy presidents of both parties sought his advice and generations of colleagues looked to him for leadership and wisdom as senator from new york serving on the armed services committee was fortunate to call jack friend and mentor and as secretary of state continued to rely on his expertise and judgment knew that jack would always shoot straight like the marine he was and never shy away from difficult question or tough fight today our country has lost decorated war hero and distinguished public servant the men and women of the our armed forces have lost tireless champion and the people of pennsylvanias 12th district have lost neighbor an advocate and true friend my thoughts and prayers are with them and with jacks beloved wife joyce and their family he will be sorely missed,0.999041736125946
5176,not sure but this is good excuse to bring him in for an otr with you lona mentioned you wanted to see tom friedman with your ok we could schedule both separately over the next month or so id very much like to get back in the habit of bringing someone or small group in every few weeks,0.9328595399856567
5177,fyi,0.7242755889892578
5179,ebeling betsy monday june 7 2010 re sad news we cannot seem to change dcfs decision and it looks as though it will close you were the first recipient of their yearly honor where will these boys go,0.8677592873573303
5180,jake sullivan tuesday february 9 2010 preines cdm huma abedin re david brooks philippe and had an offline conversation about this and agree entirely think it makes sense for you to meet with influencers on regular though not intrusive basis an otr conversation with you is the best way to help guys like brooks figure out how things work on tue feb 9 2010 at pir preines wrote not sure but this is good excuse to bring him in for an otr with you lona mentioned you wanted to see tom friedman with your ok we could schedule both separately over the next month or so id very much like to get back in the habit of bringing someone or small group in every few weeks,0.8216496109962463
